UniqueCode,QualQuantInc,CADIMA Ref,Author,Study,StudyType,PubYear,Journal ,Study ID,Fire,fire.sa,Grazing,grazing.sa,Tourism,tourism.sa,Elevation_Stated,Elevation_Est,Elev_Est_Lower,elev.lower.sa,Elev_Est_Upper,elev.upper.sa,Slope,Slope_New,Landform,Aspect,Temperature,Rainfall ,Snow,Bare ground,bareground.sa,Study site,Studysite,site.map,coord.x.map,coord.y.map,studysite.sa,Studysite.aggregate,StudySite.LatLong,Loc.y,Loc.x,Studysite.aggregate.2,Loc.y.2,Loc.x.2,Study design,Independence?,Study details ,Sampling method ,Scale,N,r,Other? ,Reason for study,Initial ES?,Aggregate.InitialES,Aggregate.InitialES2,Treatment ,TreatmentAggregate1,TreatmentAggregate2,Treatment_Thematic,Treatment_Thematic1,TimeSinceFire,TimeSinceGrazing,Response ,Family,Form.Category,Alpine.Zone,Region,Groundwater Association,Ecosystem Types,Seeder.Resprouter,Old.Response ,Response.Level,Metric,Metric-Notes,Metric.Aggregate,Metric.Aggregate2,Metric.Aggregate.Old,QualDirection,Calc notes,NT.C.Level,NT.C.Year,NT.C.TimeSince,NT.C.Mean,NT.C.SE,NT.C.SD,NT.C.N,NT.C.SDInterpolated?,NT.C.SDInterpolated,NT.C.Imputation / Notes,NT.E.Level ,NT.E.Year,NT.E.TimeSince,NT.E.Mean,NT.E.SE,NT.E.SD,NT.E.N,NT.E.SDInterpolated,NT.E.Imputation / Notes,NT.Change,T.C.InitialYr.Level ,T.C.InitialYr.Year,T.C.InitialYr.TimeSince,T.C.InitialYr.Mean,T.C.InitialYr.SE,T.C.InitialYr.SD,T.C.InitialYr.N,T.C.InitialYr.SDInterpolated?,T.C.InitialYr.Imputation / Notes,T.C.FinalYr.Year,T.C.FinalYr.TimeSince,T.C.FinalYr.Mean,T.C.FinalYr.SE,T.C.FinalYr.SD,T.C.FinalYr.N,T.C.FinalYr.SDInterpolated?,T.C.FinalYr.Imputation / Notes,T.C.FinalYr.Level,C.Change.Mean,C.Change.SD,C.Change.Time,C.Change.Imputation / Notes,T.E.Initial.Level ,T.E.Initial.Year,T.E.InitialYr.TimeSince,T.E.Initial.Mean,T.E.Initial.SE,T.E.Initial.SD,T.E.Initial.SD.Interpolated,T.E.Initial.SD Calculation Notes,T.E.Initial.N,T.E.Initial.Imputation / Notes,T.E.Final.Year,T.E.FinalYr.TimeSince,T.E.Final.Mean,T.E.Final.SE,T.E.Final.SD,T.E.Final.SD.Interpolated,T.E.Final.SD Calculation Notes,T.E.Final.n,T.E.Final.Level,T.E.Final.Imputation / Notes,E.Change.Mean,E.Change.Time,E.Change.SD,E.Change.Imputation / Notes,Abs.Change,C.E.Sig,C.E.SigState,BACITime.sig,w.time.reason,w.time,mean.c.,sd.c.,n.c.,mean.e.,sd.e.,n.e.,bias.BACITime,bias.differentN,bias.timelag,timespan,sa.timespan,Require.Hedges.g,Exclude?,d.stat,d.stat2,d.IG.t2.MD,d.IGPP.Md.e. ,d.IG.t2.s.pooled,d.IG.t2,SE.d.IG.t2,d.IG (MD),"d.IG (SD, pooled)",d.IG.raw.score,SE.d.IG [ (n1 + n2) / (n1 * n2) ],SE.d.IG [ (SMD ^ 2) / (2 (n1 + n2)) ],"d.RM (SD, pooled)",d.RM (SD.d),d.RM (r ),d.RM (MD),d.RM.raw.score,SE.d.RM ( (2 (1-r)) / n),SE.d.RM ( SMD ^2 / 2n ),SE.d.RM,SD(diff) ^2,r,d(IG).from.d(RM),,initial.TE,initial.se.TE,Require Hedges g transformation? ,n,Hedges g corrected TE,TE,se.TE.raw,se.TE
369,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,SppWellington,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Wellington Plains, Vic","Wellington Plains, Victoria",Wellington Plains,-37.49869129,146.8385343,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,6,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,21,NA,Pimelea alpina,Thymelaeaceae,Mat,Alpine Subalpine,"Alpine, Subalpine",Dry,"Woodland, heathland, grassland",Resprouter,Pimelea_alpina,Species,Frequency of shrub touching pole,Frequency of shrub touching pole. Estimate of cover confirmed with SV. ,Cover-abundance,Cover,Abundance,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,-5,9.75,,13.67175,Stated,Stated,6,,2010,7,31.16667,,15.54885,Stated,Stated,6,,,21.41667,12,1.8771,,21.41667,1.00,Not Significant,,t2 - t83,12,9.75,13.67,6.00,31.17,15.55,6,,No,14,12,1 - 20 years,Yes,No,"Exclude, unable to calc d(RM) due to missing p = 1",Exclude,,,,,,,,,,,32.48795328,#DIV/0!,#DIV/0!,21.42,1.566490756,#DIV/0!,0.204491108,#DIV/0!,3.52350441000,0.996661663,0.127999388,,0.127999388,#DIV/0!,Yes,12,0.118153281,0.118153281,#DIV/0!,#DIV/0!
370,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,SppWellington,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Wellington Plains, Vic","Wellington Plains, Victoria",Wellington Plains,-37.49869129,146.8385343,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,6,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,21,NA,Hovea montana,Fabaceae,Tall,Subalpine,"Subalpine, Montane",Dry,,Both,Hovea_montana,Species,Frequency of shrub touching pole,Frequency of shrub touching pole. Estimate of cover confirmed with SV. ,Cover-abundance,Cover,Abundance,Reduce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,-5,12.4,,8.792042,Stated,Stated,6,,2010,7,0,,0,Stated,Stated,6,,,-12.4,12,-8.792042,,-12.4,1.00,Not Significant,,t2 - t84,12,12.40,8.79,6.00,0.00,0.00,6,,No,14,12,1 - 20 years,Yes,No,"Exclude, unable to calc d(RM) due to missing p = 1",Exclude,,,,,,,,,,,19.65960357,#DIV/0!,#DIV/0!,-12.40,-1.410366329,#DIV/0!,0.165761098,#DIV/0!,77.30000252976,0.8,-0.891993987,,-0.891993987,#DIV/0!,Yes,12,-0.823379065,-0.823379065,#DIV/0!,#DIV/0!
371,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,SppWellington,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Wellington Plains, Vic","Wellington Plains, Victoria",Wellington Plains,-37.49869129,146.8385343,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,6,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,21,NA,Pultenaea tenella,Fabaceae,Tall,Alpine Subalpine,"Alpine, Subalpine, Non-alpine",Dry,,Seeder / Soil seed bank,Pultenaea_tenella,Species,Frequency of shrub touching pole,Frequency of shrub touching pole. Estimate of cover confirmed with SV. ,Cover-abundance,Cover,Abundance,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,-4,12.8,,10.40192,Stated,Stated,6,,2010,7,74.5,,45.35085,Stated,Stated,6,,,61.7,11,34.94893,,61.7,1.00,Not Significant,,t2 - t85,11,12.80,10.40,6.00,74.50,45.35,6,,No,14,11,1 - 20 years,Yes,No,"Exclude, unable to calc d(RM) due to missing p = 1",Exclude,,,,,,,,,,,39.61501605,#DIV/0!,#DIV/0!,61.70,5.931597244,#DIV/0!,2.931987155,#DIV/0!,1221.42770814490,0.221698091,7.400493819,,7.400493819,#DIV/0!,Yes,12,6.831225064,6.831225064,#DIV/0!,#DIV/0!
372,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,SppWellington,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Wellington Plains, Vic","Wellington Plains, Victoria",Wellington Plains,-37.49869129,146.8385343,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,6,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,21,NA,Ozothamnus cupressoides,Asteraceae,Tall,Alpine Subalpine,"Alpine, Subalpine",Both,"Bogs, Heathland",Resprouter,Ozothamnus_cupressoides,Species,Frequency of shrub touching pole,Frequency of shrub touching pole. Estimate of cover confirmed with SV. ,Cover-abundance,Cover,Abundance,Reduce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,-5,21,,0,Stated,Stated,1,,2010,7,10,,5,Stated,Stated,2,,,-11,12,5,,-11,1.00,Not Significant,,t2 - t86,12,21.00,5.00,1.00,10.00,5.00,2,,Yes,14,12,1 - 20 years,Yes,No,"Exclude, unable to calc d(RM) due to missing p = 1",Exclude,,,,,,,,,,,5,#DIV/0!,#DIV/0!,-11.00,-2.2,#DIV/0!,1.21,#DIV/0!,0.00000000000,1,0,,0,#DIV/0!,Yes,3,0,0,#DIV/0!,#DIV/0!
373,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,ShrubHolmes,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Holmes Plains, Vic","Holmes Plains, Vic",Holmes Plains,-37.43263072,146.7470755,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,3,3,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,9,,Shrubs,,,,,,,,Shrub,Shrub,Frequency of species (or lifeform) cover,Frequency of species (or lifeform) cover. Estimate of cover confirmed by SV. ,Cover-abundance,Cover,Abundance,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,-5,2.51,,2.57,Stated,Stated,3,,2012,9,21.67,,20.74,Stated,Stated,3,,,19.16,14,18.17,,19.16,0.37,Not Significant,,t2 - t87,14,2.51,2.57,3.00,21.67,20.74,3,,No,12,14,1 - 20 years,Yes,No,d(RM),d(RM),,,,,,,,,,,15.10905689,969.596033,-2058.097691,19.16,7.455252918,1372.731794,9.263466013,37.17519684,330.14890000000,-0.446222593,12.67929044,,12.67929044,37.17519684,Yes,6,10.14343235,10.14343235,37.17519684,37.17519684
374,Quant+Qual,Unpub3,Unpublished Morgan & Walker,Unpublished Morgan & Walker,Unpublished,2024,Unpublished,ShrubWellington,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,Unspecified,1400-1600,1400,1200 - 1600,1600,1200 - 1600,Plateau,Plateau,Plateau ,Plateau,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Wellington Plains, Vic","Wellington Plains, Victoria",Wellington Plains,-37.49869129,146.8385343,Mainland,"Wellington & Holmes Plains, Victoria","-37.42048485514001, 146.7882581865983",-37.42048486,146.7882582,"Wellington & Holmes Plains, Victoria",-37.42048486,146.7882582,BA,3 Paired BA,Analysis using Shapiro / Wilcox,"Field, observational",Single site,6,6,,,Heathland (dry) / Grassland,Heathland (dry) / Grassland,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,7,,Shrubs,,,,,,,,Shrub,Shrub,Frequency of species (or lifeform) cover,Frequency of species (or lifeform) cover. Estimate of cover confirmed by SV. ,Cover-abundance,Cover,Abundance,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,-4,19.2,,19,Stated,Stated,6,,2010,7,44,,39.7,Stated,Stated,6,,,24.8,11,20.7,,24.8,0.02,Significant,,t2 - t88,11,19.20,19.00,6.00,44.00,39.70,6,,No,14,11,1 - 20 years,Yes,No,d(RM),d(RM),,,,,,,,,,,50.92195008,1028.300709,-202.8920165,24.80,1.305263158,67.96400549,0.141975993,8.252634821,428.49000000000,0.834754121,0.750375069,,0.750375069,8.252634821,Yes,12,0.69265391,0.69265391,8.252634821,8.252634821
375,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis using glm,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Cassinia ochreatus,Asteraceae,Tall,Subalpine,"Subalpine, Montane, Nonalpine",Dry,,Seeder / Soil seed bank,Cassinia ochreatus,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0,,0,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0.015625,11,0.125,,0.015625,1.00,Not Significant,0.293656331,t2 - t89,11,0.00,0.00,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,No,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.088388348,1.11848E+14,-8.00632E+29,0.02,#DIV/0!,2.50198E+28,#DIV/0!,#DIV/0!,0.01562500000,-1,#DIV/0!,,#DIV/0!,#DIV/0!,No,NA,,#DIV/0!,#DIV/0!,#DIV/0!
376,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis using glm,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Daviesia ulicifolia,Ericaceae,Dwarf,Alpine Subalpine,"Alpine, Subalpine",Dry,,Fire killed,Daviesia ulicifolia,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,,0.125,Stated,Stated,64,,2013,10,0.03125,,0.175368094,Stated,Stated,64,,,0.015625,11,0.050368094,,0.015625,0.77,Not Significant,0.541644929,t2 - t90,11,0.02,0.13,64.00,0.03,0.18,64,,No,11,11,1 - 20 years,No,No,d(RM),d(RM),,,,,,,,,,,0.999875984,0.054046921,0.998539103,0.02,0.125,4.5653E-05,0.00012207,0.012950805,0.00253694485,0.997462426,0.008905009,,0.008905009,0.012950805,No,NA,,0.008905009,0.012950805,0.012950805
377,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis using glm,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Rubus parvifolius,Rosaceae,Tall,Subalpine,"Subalpine, Montane, Nonalpine",Dry,,Seeder / Soil seed bank,Rubus parvifolius,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,Promote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,,0.125,Stated,Stated,64,,2013,10,0.03125,,0.175368094,Stated,Stated,64,,,0.015625,11,0.050368094,,0.015625,0.77,Not Significant,0.541644929,t2 - t91,11,0.02,0.13,64.00,0.03,0.18,64,,No,11,11,1 - 20 years,No,No,d(RM),d(RM),,,,,,,,,,,0.999875984,0.054046921,0.998539103,0.02,0.125,4.5653E-05,0.00012207,0.012950805,0.00253694485,0.997462426,0.008905009,,0.008905009,0.012950805,No,NA,,0.008905009,0.012950805,0.012950805
378,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis manually,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Baeckea utilis,Myrtaceae,Tall,Alpine Subalpine,"Alpine, Subalpine, Non-alpine",Both,,Both,Baeckea utilis,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,No change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,0.125,0.125,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0,11,0,,0,Not stated,Not stated,,t2 - t92,11,0.02,0.13,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,Yes,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.996086091,#VALUE!,#VALUE!,0.00,0,#VALUE!,0,#VALUE!,0.00000000000,1,0,,0,#VALUE!,No,NA,,0,#VALUE!,#VALUE!
379,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis manually,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Hovea sp.,Fabaceae,Tall,Subalpine,"Subalpine, Montane",Dry,,Both,Hovea sp Kiandra,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,No change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,,0.125,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0,11,0,,0,Not stated,Not stated,1,t2 - t93,11,0.02,0.13,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,No,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.996086091,#VALUE!,#VALUE!,0.00,0,#VALUE!,0,#VALUE!,0.00000000000,1,0,,0,#VALUE!,No,NA,,0,#VALUE!,#VALUE!
380,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis manually,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Tasmannia xerophylla,Winteraceae,Tall,Subalpine,"Subalpine, Montane",Both,"Bogs, Fjaeldmark, Forest, Grassland",Both,Tasmannia xerophylla,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,No change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,,0.125,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0,11,0,,0,Not stated,Not stated,,t2 - t94,11,0.02,0.13,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,Yes,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.996086091,#VALUE!,#VALUE!,0.00,0,#VALUE!,0,#VALUE!,0.00000000000,1,0,,0,#VALUE!,No,NA,,0,#VALUE!,#VALUE!
381,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis manually,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Coprosma nivalis,Rubiaceae,Mat,Subalpine,"Subalpine, Montane",Dry,Woodland,Fire killed,Coprosma nivalis,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,No change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,0.125,0.125,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0,11,0,,0,Not stated,Not stated,,t2 - t95,11,0.02,0.13,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,Yes,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.996086091,#VALUE!,#VALUE!,0.00,0,#VALUE!,0,#VALUE!,0.00000000000,1,0,,0,#VALUE!,No,NA,,0,#VALUE!,#VALUE!
382,Quant+Qual,Unpub4,Unpublished McDougall (Fire),Unpublished McDougall (Fire),Unpublished,2024,Unpublished,Species,Unspecified,Unknown,Unspecified,Unspecified (likely ceased),Unspecified,Unspecified,1190-1660,1190-1660,1190,800 - 1200,1660,> 1600,0-30,,Multiple,Various,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,"Bogong High Plains, Vic","BHP, Victoria",Bogong High Plains,-36.88643224,147.2418571,Mainland,"BHP, Victoria","-36.8864322376897, 147.2418570718984",-36.88643224,147.2418571,"BHP, Victoria",-36.88643224,147.2418571,BA,3 Paired BA,Analysis manually,"Field, observational",Multiple sites,72,8 to 64,,,Multiple,Multiple,,Burnt 2003,Fire ( < 20 ya),Fire,Fire,Fire,10,NA,Olearia brevipedunculata,Asteraceae,Tall,Subalpine,Subalpine,Dry,Subalpine,Resprouter,Olearia brevipedunculata,Species,Shrub cover,Shrub cover,Cover-abundance,Cover,Cover,No change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-1,0.015625,,0.125,Stated,Stated,64,,2013,10,0.015625,,0.125,Stated,Stated,64,,,0,11,0,,0,Not stated,Not stated,Not tested,t2 - t96,11,0.02,0.13,64.00,0.02,0.13,64,,No,11,11,1 - 20 years,No,Yes,"Exclude, unable to calc d(RM) due to missing p-value",Exclude,,,,,,,,,,,0.996086091,#VALUE!,#VALUE!,0.00,0,#VALUE!,0,#VALUE!,0.00000000000,1,0,,0,#VALUE!,No,NA,,0,#VALUE!,#VALUE!
